,dataset,alg,n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_depth,max_nbr_clusters,bic_eps,metric_con,metric_cat,min_nr_instances,min_y,min_rd,n_components,oblique_splits,max_oblique_features,bisecting_strategy,criteria_clf,criteria_reg,min_samples,max_eps,metric,n_jobs,eps,threshold,branching_factor,amount_initial_centers,kmax,linkage
170,sset2_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.1605477333068847,0.2153,1036.4888,1.2425,0.2964,0.0297,0.2786,0.1784,0.1791,0.1029,0.6893,0.1791,0.2729,2.0,2.0,0.2,,,,,,,,,,me,mape,,,,,,,,,,
171,sset2_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,inf,20.0,0.1057209968566894,0.4482,5438.8566,0.8802,0.9627,0.7098,2.2264,0.8275,0.8288,0.8224,0.8353,0.8288,0.7302,12.0,15.0,0.0,,,,,,2.0,False,2.0,,,,,,,,,,,,,
172,sset2_y,VarianceParTree,,,,,,,,,,,,,50.0,30.0,,,,,,,100.0,20.0,0.3504364490509033,0.4097,4924.4198,0.8022,0.7915,0.289,1.1968,0.5876,0.5884,0.4421,0.8794,0.5884,0.4531,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,
173,sset2_y,kmeans+dt,4.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,1000.0,20.0,0.6892678737640381,0.4288,5238.5251,0.7852,0.7956,0.2949,1.1964,0.586,0.5869,0.442,0.8733,0.5869,0.4574,,,,,,,,,,,,,,,,,,,,,,,,
174,sset2_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.2985079288482666,-0.0874,0.6275,2.8249,0.0673,0.0,0.0008,0.0,0.0006,0.0003,0.2346,0.0006,0.258,,,,,,,,,,,,,,,,,,4.0,,,,,,
175,sset2_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0473468303680419,0.6264,13464.6606,0.465,0.9947,0.9577,2.6096,0.9637,0.964,0.964,0.964,0.964,0.9605,,,,,,,,,,,,,,,,,,,,,,8.0,22.0,
176,sset2_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.0169627666473388,0.5026,2233.3968,1.837,0.9605,0.7197,2.2847,0.8642,0.8652,0.844,0.8875,0.8652,0.7466,,,,,,,,,,,,,,,10.0,,euclidean,4.0,0.1,,,,,
177,sset2_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,13.69346284866333,0.3103,2133.2019,1.3824,0.558,0.118,0.5988,0.3518,0.3524,0.2212,0.8657,0.3524,0.3445,,,,,,,,,,,,,,,5.0,inf,correlation,4.0,,,,,,
178,sset2_y,skl_agglomerativeClust,12.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.4263615608215332,0.5437,8091.0037,0.5827,0.9677,0.7793,2.323,0.9028,0.9034,0.8581,0.9538,0.9034,0.807,,,,,,,,,,,,,,,,,euclidean,,,,,,,ward
179,sset2_y,skl_birch,12.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0664470195770263,0.5112,6711.2205,0.6274,0.9563,0.712,2.1881,0.8601,0.861,0.8083,0.921,0.861,0.7488,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
180,sset2_y,skl_bis_kmeans,12.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.7616417407989502,0.5538,7764.3272,0.5807,0.9642,0.7532,2.2569,0.8755,0.8763,0.8337,0.9235,0.8763,0.7813,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
181,sset2_y,skl_kmeans,12.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.6317992210388184,0.5622,8931.7631,0.5712,0.9674,0.7731,2.3034,0.8922,0.8929,0.8509,0.9393,0.8929,0.7987,,,,,,,,,,,,,,,,,,,,,,,,
182,tetra_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,1.514324426651001,0.0,0.0,0.0,0.2481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4981,,,,,,2.0,5.0,10.0,,,,,,,,,,,,,,,,
183,tetra_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,100.0,20.0,0.2110869884490966,0.4994,408.496,0.6788,0.9876,0.9667,1.3195,0.9516,0.952,0.9518,0.9521,0.952,0.9749,8.0,4.0,0.2,cos,jaccard,,,,,,,,,,,,,,,,,,,
184,tetra_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,100.0,20.0,0.1633529663085937,0.1363,11.4413,0.7947,0.2636,0.0008,0.0211,0.0228,0.0289,0.0152,0.2714,0.0289,0.4913,2.0,2.0,0.1,,,,,,,,,,me,mape,,,,,,,,,,
185,tetra_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,1000.0,20.0,0.0170497894287109,0.4509,332.2685,0.7825,0.9465,0.8576,1.2155,0.8793,0.8803,0.8768,0.8839,0.8803,0.8934,10.0,4.0,0.0,,,,,,2.0,False,5.0,,,,,,,,,,,,,
186,tetra_y,VarianceParTree,,,,,,,,,,,,,50.0,3.0,,,,,,,1000.0,20.0,0.5413024425506592,0.2657,160.3877,1.1344,0.7739,0.4287,0.6954,0.5138,0.518,0.5016,0.5354,0.518,0.5842,4.0,4.0,0.1,,,,,,,,,,,,,,,,,,,,,
187,tetra_y,kmeans+dt,4.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,50.0,0.0,,,0.0,,0.0,inf,20.0,0.0705065727233886,0.3752,202.5142,1.0542,0.8747,0.7127,1.0397,0.8562,0.8571,0.75,1.0,0.8571,0.8151,,,,,,,,,,,,,,,,,,,,,,,,
188,tetra_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,inf,20.0,0.0302951335906982,-0.067,0.0528,15.8492,0.258,-0.0001,0.0,-0.0066,0.0,0.0,0.0,0.0,0.4931,,,,,,,,,,,,,,,,,,4.0,,,,,,
189,tetra_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0027697086334228,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,
190,tetra_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.0056381225585937,0.3791,204.6347,1.045,0.8747,0.7127,1.0397,0.8562,0.8571,0.75,1.0,0.8571,0.8151,,,,,,,,,,,,,,,2.0,,cosine,4.0,0.1,,,,,
191,tetra_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,100.0,20.0,0.7294113636016846,0.3622,192.4889,1.0643,0.8562,0.6729,0.981,0.8106,0.8118,0.7076,0.9518,0.8118,0.7887,,,,,,,,,,,,,,,10.0,inf,euclidean,4.0,,,,,,
192,tetra_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0015606880187988,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,cosine,,,,,,,single
193,tetra_y,skl_birch,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0067870616912841,0.5047,416.91,0.6674,0.9975,0.9933,1.3723,0.9898,0.9899,0.9899,0.9899,0.9899,0.995,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
194,tetra_y,skl_bis_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0772309303283691,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
195,tetra_y,skl_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.0754473209381103,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
196,triangle1_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,6.937809467315674,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,,,,2.0,3.0,30.0,,,,,,,,,,,,,,,,
197,triangle1_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,100.0,20.0,0.1633055210113525,0.7771,6305.5424,0.3665,0.9817,0.9512,1.3176,0.9508,0.951,0.9505,0.9515,0.951,0.9634,6.0,4.0,0.2,cos,jaccard,,,,,,,,,,,,,,,,,,,
198,triangle1_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,100.0,20.0,0.2367665767669677,0.7274,4167.0672,0.4331,0.9589,0.8902,1.2151,0.8762,0.8766,0.8765,0.8766,0.8766,0.9176,3.0,4.0,0.2,,,,,,,,,,entropy,mape,,,,,,,,,,
199,triangle1_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,1000.0,20.0,0.015066385269165,0.7709,5948.3627,0.3609,0.9741,0.9307,1.2734,0.9189,0.9192,0.9185,0.9198,0.9192,0.948,3.0,4.0,0.1,,,,,,1.0,False,0.0,,,,,,,,,,,,,
200,triangle1_y,VarianceParTree,,,,,,,,,,,,,5.0,3.0,,,,,,,1000.0,20.0,2.4143083095550537,0.6677,4275.2596,0.5653,0.9451,0.8459,1.3007,0.8684,0.8691,0.9382,0.8094,0.8691,0.884,6.0,6.0,0.1,,,,,,,,,,,,,,,,,,,,,
201,triangle1_y,kmeans+dt,8.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,5.0,0.0,,,0.0,,0.0,100.0,20.0,0.0431320667266845,0.7115,5481.1842,0.4386,0.9943,0.9846,1.3863,0.9829,0.9829,1.0,0.9664,0.9829,0.9885,,,,,,,,,,,,,,,,,,,,,,,,
202,triangle1_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.0624825954437255,-0.06,0.7037,2.8791,0.2513,-0.0,0.0014,-0.0005,0.002,0.001,0.0962,0.002,0.4982,,,,,,,,,,,,,,,,,,4.0,,,,,,
203,triangle1_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0063939094543457,0.7838,6612.9394,0.3618,0.9911,0.9763,1.3441,0.9696,0.9697,0.9696,0.9698,0.9697,0.9822,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,
204,triangle1_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.0073652267456054,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5.0,,euclidean,4.0,0.5,,,,,
205,triangle1_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,2.4273102283477783,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,,,,,,,,,,,,,2.0,inf,correlation,4.0,,,,,,
206,triangle1_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.00584077835083,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,euclidean,,,,,,,single
207,triangle1_y,skl_birch,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0150947570800781,0.7836,6383.0014,0.3671,0.999,0.9973,1.3798,0.9953,0.9953,0.9953,0.9953,0.9953,0.998,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
208,triangle1_y,skl_bis_kmeans,6.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0828168392181396,0.7301,9165.6215,0.5208,0.959,0.8843,1.3798,0.9079,0.9084,0.9953,0.8354,0.9084,0.9141,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
209,triangle1_y,skl_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.0601212978363037,0.7838,6612.9394,0.3618,0.9911,0.9763,1.3441,0.9696,0.9697,0.9696,0.9698,0.9697,0.9822,,,,,,,,,,,,,,,,,,,,,,,,
210,triangle2_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,6.302917242050171,0.0265,13.558,2.961,0.3384,0.008,0.0554,0.0739,0.0759,0.0433,0.3069,0.0759,0.5286,,,,,,2.0,4.0,25.0,,,,,,,,,,,,,,,,
211,triangle2_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,100.0,20.0,0.1467163562774658,0.6051,1969.9897,0.5053,0.9343,0.8427,1.0979,0.8552,0.8557,0.8579,0.8535,0.8557,0.8894,6.0,4.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
212,triangle2_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,inf,20.0,2.7392234802246094,0.4336,1070.74,0.8123,0.9145,0.7863,1.082,0.7757,0.777,0.8454,0.7188,0.777,0.8479,4.0,6.0,0.2,,,,,,,,,,gini,mape,,,,,,,,,,
213,triangle2_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,inf,20.0,0.0148804187774658,0.6049,1968.5035,0.5055,0.9331,0.8398,1.0959,0.8536,0.8541,0.8563,0.8519,0.8541,0.8874,6.0,4.0,0.2,,,,,,1.0,False,0.0,,,,,,,,,,,,,
214,triangle2_y,VarianceParTree,,,,,,,,,,,,,50.0,3.0,,,,,,,1000.0,20.0,0.5656554698944092,0.4647,904.0298,0.7548,0.6811,0.3871,0.4812,0.5002,0.501,0.376,0.7506,0.501,0.6541,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,
215,triangle2_y,kmeans+dt,4.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,30.0,50.0,0.0,,,0.0,,0.0,100.0,20.0,0.0137481689453125,0.6261,2206.0007,0.4903,0.9873,0.9697,1.2161,0.9499,0.95,0.9502,0.9499,0.95,0.9788,,,,,,,,,,,,,,,,,,,,,,,,
216,triangle2_y,kmodes,2.0,,Cao,11.0,500.0,,False,42.0,,,,,,,,,,,,,inf,20.0,0.0631637573242187,0.2806,3.3019,0.5038,0.3009,0.0011,0.0023,0.0016,0.0036,0.0018,0.2918,0.0036,0.5473,,,,,,,,,,,,,,,,,,4.0,,,,,,
217,triangle2_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0085310935974121,0.6343,2359.9088,0.4882,0.9807,0.9538,1.2053,0.9375,0.9377,0.9417,0.9337,0.9377,0.9676,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,
218,triangle2_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.0064210891723632,0.6169,1659.7393,2.5041,0.9845,0.9626,1.2499,0.9494,0.9497,0.9766,0.9242,0.9497,0.9738,,,,,,,,,,,,,,,10.0,,euclidean,4.0,0.25,,,,,
219,triangle2_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,1.8350920677185056,0.6117,1660.7611,1.3132,0.9808,0.9535,1.2287,0.9335,0.9338,0.96,0.909,0.9338,0.9674,,,,,,,,,,,,,,,20.0,inf,euclidean,4.0,,,,,,
220,triangle2_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0124561786651611,0.6299,2268.1165,0.4839,0.9917,0.9801,1.2486,0.9762,0.9763,0.9756,0.977,0.9763,0.9861,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
221,triangle2_y,skl_birch,6.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0148670673370361,0.5539,2305.032,0.6727,0.9124,0.7724,1.2667,0.8722,0.8729,0.9897,0.7808,0.8729,0.841,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
222,triangle2_y,skl_bis_kmeans,4.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0724489688873291,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
223,triangle2_y,skl_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0127069950103759,0.6335,2360.4664,0.4926,0.979,0.9497,1.1993,0.9317,0.932,0.937,0.927,0.932,0.9646,,,,,,,,,,,,,,,,,,,,,,,,
224,zelnik5_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,2.1075243949890137,-0.2057,0.5599,8.849,0.3091,0.0142,0.0769,0.0937,0.0972,0.0557,0.383,0.0972,0.4867,,,,,,2.0,5.0,20.0,,,,,,,,,,,,,,,,
225,zelnik5_y,CenterParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,1000.0,20.0,0.919135808944702,0.53,532.9812,0.7793,0.9329,0.804,1.3814,0.8856,0.8866,1.0,0.7964,0.8866,0.8559,4.0,6.0,0.0,cos,jaccard,,,,,,,,,,,,,,,,,,,
226,zelnik5_y,ImpurityParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.09889817237854,0.3159,3.5361,0.4833,0.2532,0.0003,0.0029,0.0003,0.0041,0.0021,0.2044,0.0041,0.5003,10.0,2.0,0.1,,,,,,,,,,me,r2,,,,,,,,,,
227,zelnik5_y,PrincipalParTree,,,,,,,,42.0,,,,,5.0,3.0,,,,,,,1000.0,20.0,0.0216917991638183,0.4609,335.9289,0.8816,0.9038,0.7255,1.2539,0.8155,0.8173,0.9078,0.7432,0.8173,0.7917,6.0,6.0,0.0,,,,,,1.0,False,0.0,,,,,,,,,,,,,
228,zelnik5_y,VarianceParTree,,,,,,,,,,,,,50.0,30.0,,,,,,,inf,20.0,0.2551853656768799,0.3394,251.819,1.0811,0.6297,0.2861,0.4549,0.4453,0.4469,0.3293,0.6953,0.4469,0.5694,10.0,2.0,0.1,,,,,,,,,,,,,,,,,,,,,
229,zelnik5_y,kmeans+dt,6.0,True,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,5.0,0.0,,,0.0,,0.0,1000.0,20.0,0.0770411491394043,0.5436,605.4987,0.6143,0.8821,0.6665,1.2073,0.7871,0.7892,0.874,0.7194,0.7892,0.7456,,,,,,,,,,,,,,,,,,,,,,,,
230,zelnik5_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,100.0,20.0,0.0339632034301757,0.2984,3.3228,0.4986,0.2532,0.0003,0.0029,0.0003,0.0041,0.0021,0.2044,0.0041,0.5003,,,,,,,,,,,,,,,,,,4.0,,,,,,
231,zelnik5_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0037081241607666,0.5769,924.7038,0.5535,0.8718,0.5894,1.3814,0.7669,0.7704,1.0,0.6266,0.7704,0.6995,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,
232,zelnik5_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,inf,20.0,0.007291555404663,0.4036,327.2402,1.0861,0.7501,0.5007,0.6912,0.666,0.667,0.5004,1.0,0.667,0.7079,,,,,,,,,,,,,,,5.0,,cosine,4.0,0.1,,,,,
233,zelnik5_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,1.2035367488861084,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,,,,,,,,,,,,,10.0,inf,correlation,4.0,,,,,,
234,zelnik5_y,skl_agglomerativeClust,8.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0031213760375976,0.5421,693.4453,0.5994,0.9099,0.7281,1.3814,0.8294,0.8316,1.0,0.7117,0.8316,0.8008,,,,,,,,,,,,,,,,,euclidean,,,,,,,average
235,zelnik5_y,skl_birch,8.0,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0081300735473632,0.5643,750.5378,0.623,0.9082,0.7221,1.3814,0.8266,0.8288,1.0,0.7077,0.8288,0.7964,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
236,zelnik5_y,skl_bis_kmeans,12.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.1399972438812255,0.5596,939.8925,0.5336,0.8661,0.5672,1.3814,0.7434,0.7481,1.0,0.5975,0.7481,0.6831,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
237,zelnik5_y,skl_kmeans,10.0,,k-means++,11.0,300.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,1000.0,20.0,0.0686821937561035,0.576,926.1004,0.5567,0.8718,0.5893,1.3814,0.7669,0.7704,1.0,0.6265,0.7704,0.6995,,,,,,,,,,,,,,,,,,,,,,,,
238,zelnik6_y,CLTree,,,,,,,,,,,,,,,,,,,,,,,0.5265226364135742,-0.1021,6.6643,19.9899,0.4776,0.0315,0.2262,0.2386,0.25,0.211,0.3065,0.25,0.486,,,,,,2.0,5.0,10.0,,,,,,,,,,,,,,,,
239,zelnik6_y,CenterParTree2,,,,,,,,42.0,,,,,50.0,30.0,,,,,,,100.0,20.0,0.1994740962982177,0.7456,578.3815,0.6387,0.8986,0.7779,0.8279,0.708,0.7138,0.7724,0.6635,0.7138,0.8562,3.0,10.0,0.1,cos,jaccard,,,,,,,,,,,,,,,,,,,
240,zelnik6_y,ImpurityParTree2,,,,,,,,42.0,,,,,5.0,30.0,,,,,,,100.0,20.0,0.0799999237060546,0.4678,18.8687,0.4888,0.3663,0.013,0.0248,0.0341,0.0428,0.0231,0.2905,0.0428,0.5871,3.0,2.0,0.1,,,,,,,,,,me,mape,,,,,,,,,,
241,zelnik6_y,PrincipalParTree,,,,,,,,42.0,,,,,50.0,3.0,,,,,,,inf,20.0,0.0206687450408935,0.6851,291.3408,0.5435,0.858,0.6977,0.7088,0.642,0.6499,0.6613,0.6388,0.6499,0.8123,3.0,6.0,0.2,,,,,,1.0,False,0.0,,,,,,,,,,,,,
242,zelnik6_y,VarianceParTree,,,,,,,,,,,,,50.0,3.0,,,,,,,100.0,20.0,0.2301082611083984,0.7307,512.424,0.6958,0.9091,0.7995,0.8603,0.7279,0.7332,0.8026,0.6749,0.7332,0.8692,3.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,
243,zelnik6_y,kmeans+dt,6.0,True,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,gini,best,3.0,5.0,0.0,,,0.0,,0.0,100.0,20.0,0.0201265811920166,0.6979,447.9743,0.508,0.8966,0.7738,0.8212,0.696,0.7035,0.7661,0.6503,0.7035,0.8537,,,,,,,,,,,,,,,,,,,,,,,,
244,zelnik6_y,kmodes,2.0,,Cao,11.0,100.0,,False,42.0,,,,,,,,,,,,,1000.0,20.0,0.017026662826538,-0.2453,0.5773,1.2001,0.3493,-0.0018,0.0037,-0.0016,0.0067,0.0034,0.1345,0.0067,0.5863,,,,,,,,,,,,,,,,,,4.0,,,,,,
245,zelnik6_y,pyc_xmeans,,,,,,,,,,,,,,,,,,,,,1000.0,20.0,0.0016736984252929,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,
246,zelnik6_y,skl_DBSCAN,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.0031726360321044,0.7383,286.6269,1.8072,0.9152,0.813,0.872,0.752,0.7558,0.8135,0.7057,0.7558,0.8779,,,,,,,,,,,,,,,5.0,,euclidean,4.0,0.5,,,,,
247,zelnik6_y,skl_OPTICS,,,,,,,,,,auto,,,,,,,,,,,1000.0,20.0,0.5406665802001953,0.5909,203.7951,0.7759,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,,,,,,,,,,,,,,,10.0,inf,correlation,4.0,,,,,,
248,zelnik6_y,skl_agglomerativeClust,4.0,,,,,,,,,,,,,,,,,,,,100.0,20.0,0.0011904239654541,0.756,573.999,0.4672,0.9115,0.8065,0.8507,0.764,0.7668,0.7936,0.7417,0.7668,0.875,,,,,,,,,,,,,,,,,cosine,,,,,,,complete
249,zelnik6_y,skl_birch,4.0,,,,,,,,,,,,,,,,,,,,inf,20.0,0.0043356418609619,0.7543,576.4192,0.4551,0.9034,0.7896,0.8212,0.7429,0.7459,0.7661,0.7268,0.7459,0.8648,,,,,,,,,,,,,,,,,,,,0.5,50.0,,,
250,zelnik6_y,skl_bis_kmeans,4.0,,k-means++,11.0,500.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,inf,20.0,0.0270674228668212,0.7352,465.1163,0.3765,0.8745,0.7311,0.7431,0.6906,0.6944,0.6932,0.6955,0.6944,0.8313,,,,,,,,,,,,biggest_inertia,,,,,,,,,,,,
251,zelnik6_y,skl_kmeans,4.0,,k-means++,11.0,100.0,0.0001,False,42.0,True,lloyd,,,,,,,,,,,100.0,20.0,0.0097620487213134,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,,,,,,,,,,,,,,,,,,,,,,,,
